"If [A]","Distance [meter]","B_Rad2 []"
500,2.426725,-0.000999977932494915
500,2.43157845,-0.0149396864413911
500,2.4364319,-0.0296347669161132
500,2.44128535,-0.0441911474614834
500,2.4461388,-0.0565543743806203
500,2.45099225,-0.0828387995526003
500,2.4558457,-0.104745281644329
500,2.46069915,-0.125246813430565
500,2.4655526,-0.152594987566727
500,2.47040605,-0.183581501573648
500,2.4752595,-0.185765122816957
500,2.48011295,-0.205507532157743
500,2.4849664,-0.204011137826504
500,2.48981985,-0.264891037013739
500,2.4946733,-0.308092002113047
500,2.49952675,-0.328670000646381
500,2.5043802,-0.437232918594684
500,2.50923365,-0.527669385615207
500,2.5140871,-0.67665802433913
500,2.51894055,-0.812855272963021
500,2.523794,-0.96757736473307
500,2.52864745,-1.11525226715567
500,2.5335009,-1.16360468256459
500,2.53835435,-1.20206541347066
500,2.5432078,-1.12835375573436
500,2.54806125,-1.02009402370412
500,2.5529147,-0.967006926826511
500,2.55776815,-0.944288669288002
500,2.5626216,-0.99146501157361
500,2.56747505,-1.03455430653718
500,2.5723285,-1.12288573799231
500,2.57718195,-1.14314362413222
500,2.5820354,-1.17374443620163
500,2.58688885,-1.17899055064226
500,2.5917423,-1.18046541494467
500,2.59659575,-1.18866515456508
500,2.6014492,-1.15815699549426
500,2.60630265,-1.11662006407387
500,2.6111561,-0.988272172092123
500,2.61600955,-0.964339084293822
500,2.620863,-0.918353690547958
500,2.62571645,-0.960520019980108
500,2.6305699,-1.03827546238187
500,2.63542335,-1.11721338412118
500,2.6402768,-1.16725585687255
500,2.64513025,-1.17505034024524
500,2.6499837,-1.18077006456919
500,2.65483715,-1.18515010378444
500,2.6596906,-1.18251607850078
500,2.66454405,-1.18660034096219
500,2.6693975,-1.13975326665274
500,2.67425095,-1.05347479695825
500,2.6791044,-0.922856899408185
500,2.68395785,-0.952748347893799
500,2.6888113,-0.948056187958726
500,2.69366475,-0.934167574011198
500,2.6985182,-1.06765798256084
500,2.70337165,-1.13933582911819
500,2.7082251,-1.18099805473549
500,2.71307855,-1.17968852939251
500,2.717932,-1.17807431763257
500,2.72278545,-1.1780308258364
500,2.7276389,-1.18154535749416
500,2.73249235,-1.14216753441445
500,2.7373458,-1.08616816968551
500,2.74219925,-0.990751997104133
500,2.7470527,-0.931258598150976
500,2.75190615,-0.926728318435466
500,2.7567596,-0.859584931191959
500,2.76161305,-1.06598644446945
500,2.7664665,-1.13045903173224
500,2.77131995,-1.16629248858296
500,2.7761734,-1.18040594313304
500,2.78102685,-1.17929136078828
500,2.7858803,-1.17807278497017
500,2.79073375,-1.17733690666574
500,2.7955872,-1.1538671969923
500,2.80044065,-1.12130670195998
500,2.8052941,-1.0424198754468
500,2.81014755,-0.942240285539647
500,2.815001,-0.903809261628969
500,2.81985445,-0.965637149818906
500,2.8247079,-1.06148075723784
500,2.82956135,-1.12387198260997
500,2.8344148,-1.14544475180071
500,2.83926825,-1.18462591569885
500,2.8441217,-1.18229431795945
500,2.84897515,-1.18189344668944
500,2.8538286,-1.18109829393469
500,2.85868205,-1.18070079843065
500,2.8635355,-1.09062414031416
500,2.86838895,-1.08259193801285
500,2.8732424,-0.96766958760957
500,2.87809585,-0.929967548052723
500,2.8829493,-0.907389558829823
500,2.88780275,-1.00213669055817
500,2.8926562,-1.13783699882379
500,2.89750965,-1.1589712856173
500,2.9023631,-1.18994293255502
500,2.90721655,-1.18498321977049
500,2.91207,-1.18748985770345
500,2.91692345,-1.1858979157793
500,2.9217769,-1.17373100778045
500,2.92663035,-1.14312969767646
500,2.9314838,-1.03732318427328
500,2.93633725,-0.851030417881014
500,2.9411907,-0.666985765160137
500,2.94604415,-0.524599072926737
500,2.9508976,-0.490323710293452
500,2.95575105,-0.429171613065132
500,2.9606045,-0.382352683290606
500,2.96545795,-0.381467850802385
500,2.9703114,-0.3231028656195
500,2.97516485,-0.269122645359646
500,2.9800183,-0.23162543046604
500,2.98487175,-0.200403103849385
500,2.9897252,-0.171693668669024
500,2.99457865,-0.142798555867232
500,2.9994321,-0.112153086797846
500,3.00428555,-0.0797027183153453
500,3.009139,-0.0712527776041284
500,3.01399245,-0.0638244755309368
500,3.0188459,-0.0441762257876871
500,3.02369935,-0.0328291314154254
500,3.0285528,-0.0157381921049361
500,3.03340625,0.000125001196122218
500,3.0382597,0.00960227749318707
500,3.04311315,0.029061809085937
500,3.0479666,0.0496712239062202
500,3.05282005,0.0727801770705239
500,3.0576735,0.0772089500169812
500,3.06252695,0.0937946580960256
500,3.0673804,0.10471538660872
500,3.07223385,0.118656709164111
500,3.0770873,0.122677558604656
500,3.08194075,0.171056042007166
500,3.0867942,0.215267165176081
500,3.09164765,0.260004456727088
500,3.0965011,0.30542493822368
500,3.10135455,0.356777733067312
500,3.106208,0.399912818823051
500,3.11106145,0.485868221761078
500,3.1159149,0.584197591982555
500,3.12076835,0.665206355191362
500,3.1256218,0.774406694441503
500,3.13047525,0.805388493404324
500,3.1353287,0.893079374582584
500,3.14018215,0.938304455304746
500,3.1450356,0.98771958709618
500,3.14988905,1.06914455054246
500,3.1547425,1.13160827300136
500,3.15959595,1.15208492566649
500,3.1644494,1.16455567727828
500,3.16930285,1.1682154064132
500,3.1741563,1.1666680050464
500,3.17900975,1.17434404795879
500,3.1838632,1.1588436581153
500,3.18871665,1.12158997578162
500,3.1935701,1.06094997825015
500,3.19842355,0.954761214269381
500,3.203277,0.91523645430743
500,3.20813045,0.918211878325344
500,3.2129839,1.03943887139776
500,3.21783735,1.11433541468753
500,3.2226908,1.16380303963073
500,3.22754425,1.17182915529846
500,3.2323977,1.17746619546193
500,3.23725115,1.17700056184477
500,3.2421046,1.17596063103757
500,3.24695805,1.17142180300236
500,3.2518115,1.13218115674273
500,3.25666495,1.08353015778909
500,3.2615184,0.985205158690815
500,3.26637185,0.926620518954877
500,3.2712253,0.925351517127996
500,3.27607875,1.01026105225873
500,3.2809322,1.07999323598101
500,3.28578565,1.15175974415701
500,3.2906391,1.14339680256726
500,3.29549255,1.17253896360192
500,3.300346,1.17290188820036
500,3.30519945,1.17394561770858
500,3.3100529,1.17755154712457
500,3.31490635,1.15023809396295
500,3.3197598,1.07892197008064
500,3.32461325,0.969148361999213
500,3.3294667,0.931029981472691
500,3.33432015,0.912895216080888
500,3.3391736,0.994388338413095
500,3.34402705,1.11484229635941
500,3.3488805,1.10877566013781
500,3.35373395,1.1728750152593
500,3.3585874,1.17322172343666
500,3.36344085,1.17229331132644
500,3.3682943,1.17236980317329
500,3.37314775,1.17503820608799
500,3.3780012,1.15006073151331
500,3.38285465,1.10883338646753
500,3.3877081,1.01168615282731
500,3.39256155,0.958187270342967
500,3.397415,0.912686394859863
500,3.40226845,0.928458653848703
500,3.4071219,1.04657386176101
500,3.41197535,1.11447283360235
500,3.4168288,1.15179451170536
500,3.42168225,1.1758325891492
500,3.4265357,1.17224282306994
500,3.43138915,1.17719561978462
500,3.4362426,1.17733264312959
500,3.44109605,1.15261021432321
500,3.4459495,1.13215236572166
500,3.45080295,1.0605729820316
500,3.4556564,0.978172982048437
500,3.46050985,0.926059630373104
500,3.4653633,0.916211778947628
500,3.47021675,1.00434994047697
500,3.4750702,1.08470908633658
500,3.47992365,1.15355447067386
500,3.4847771,1.17820183859284
500,3.48963055,1.17225287421083
500,3.494484,1.16653530464643
500,3.49933745,1.16317670706358
500,3.5041909,1.1361099728475
500,3.50904435,1.12297769264016
500,3.5138978,1.04995154565798
500,3.51875125,1.01237331418247
500,3.5236047,0.986324136041543
500,3.52845815,0.942647159606771
500,3.5333116,0.996195993937366
500,3.53816505,1.01060209235573
500,3.5430185,0.950793528097287
500,3.54787195,0.812874095001152
500,3.5527254,0.66413606310457
500,3.55757885,0.568061702336043
500,3.5624323,0.474687453579716
500,3.56728575,0.407446897922822
500,3.5721392,0.332505433410466
500,3.57699265,0.283786572203916
500,3.5818461,0.230750779666055
500,3.58669955,0.170010511162224
500,3.591553,0.168148038970206
500,3.59640645,0.135062200154964
500,3.6012599,0.14267699804093
500,3.60611335,0.128205466363154
500,3.6109668,0.110184368807464
500,3.61582025,0.0882878125659797
500,3.6206737,0.0673589291279805
500,3.62552715,0.0485535649944858
500,3.6303806,0.0290703840938887
500,3.63523405,0.00968262118094408
500,3.6400875,-0.00423102844290322
500,3.64494095,-0.0205178973892638
500,3.6497944,-0.0302300766372099
500,3.65464785,-0.0365606112192427
500,3.6595013,-0.0514500721479347
500,3.66435475,-0.0730711559547777
500,3.6692082,-0.0965643793548275
500,3.67406165,-0.120367426647235
500,3.6789151,-0.146958643737737
500,3.68376855,-0.174721305258834
500,3.688622,-0.202316618069966
500,3.69347545,-0.234894428050014
500,3.6983289,-0.277433723878254
500,3.70318235,-0.312419081524253
500,3.7080358,-0.349735245419755
500,3.71288925,-0.373647884113685
500,3.7177427,-0.373726669762889
500,3.72259615,-0.46240468400674
500,3.7274496,-0.496706767860462
500,3.73230305,-0.717278705307294
500,3.7371565,-0.942943196590366
500,3.74200995,-1.07628910893846
500,3.7468634,-1.16183084041881
500,3.75171685,-1.1870787423798
500,3.7565703,-1.2026676821534
500,3.76142375,-1.19938083546233
500,3.7662772,-1.17540180842892
500,3.77113065,-1.12834468456237
500,3.7759841,-1.04336335467236
500,3.78083755,-0.977034246104923
500,3.785691,-0.911034314515384
500,3.79054445,-0.961853882538465
500,3.7953979,-1.05985768873864
500,3.80025135,-1.1127099001302
500,3.8051048,-1.14270085408165
500,3.80995825,-1.17523402424422
500,3.8148117,-1.17862686811887
500,3.81966515,-1.17995226640068
500,3.8245186,-1.18250409598614
500,3.82937205,-1.18916537993576
500,3.8342255,-1.13934744734822
500,3.83907895,-1.07716553774468
500,3.8439324,-0.958781810444574
500,3.84878585,-0.920536612331244
500,3.8536393,-0.938490158068841
500,3.85849275,-1.02372842509449
500,3.8633462,-1.07423488391509
500,3.86819965,-1.14756690431572
500,3.8730531,-1.17740101864823
500,3.87790655,-1.17588602565443
500,3.88276,-1.17868066616655
500,3.88761345,-1.17758712879994
500,3.8924669,-1.1813989627434
500,3.89732035,-1.13328439630921
500,3.9021738,-1.05913094838902
500,3.90702725,-1.03608384398397
500,3.9118807,-0.939907396017162
500,3.91673415,-0.917952640620161
500,3.9215876,-0.93668565254661
500,3.92644105,-1.07325248546578
500,3.9312945,-1.12279843098048
500,3.93614795,-1.17923771407342
500,3.9410014,-1.17479094059832
500,3.94585485,-1.1727489509706
500,3.9507083,-1.17439736880631
500,3.95556175,-1.17748850141744
500,3.9604152,-1.15029235283183
500,3.96526865,-1.11049686863177
500,3.9701221,-1.07886984169346
500,3.97497555,-0.964562514861522
500,3.979829,-0.913826367519486
500,3.98468245,-0.953163865763061
500,3.9895359,-1.04631816521672
500,3.99438935,-1.11581733952131
500,3.9992428,-1.14403750955124
500,4.00409625,-1.17963669997817
500,4.0089497,-1.18234786277917
500,4.01380315,-1.18167470030396
500,4.0186566,-1.17849027693116
500,4.02351005,-1.16448423516658
500,4.0283635,-1.13612891805683
500,4.03321695,-1.06169653856116
500,4.0380704,-0.958079754166301
500,4.04292385,-0.927010344131371
500,4.0477773,-0.926248620735064
500,4.05263075,-1.00674879145948
500,4.0574842,-1.10312950691209
500,4.06233765,-1.15830092474988
500,4.0671911,-1.18175039700341
500,4.07204455,-1.18268896769892
500,4.076898,-1.18265373034596
500,4.08175145,-1.17536232218784
500,4.0866049,-1.17239851980756
500,4.09145835,-1.13879569273223
500,4.0963118,-1.10253359944808
500,4.10116525,-0.986941568502709
500,4.1060187,-0.942878117683113
500,4.11087215,-0.929852267433538
500,4.1157256,-0.979069833164182
500,4.12057905,-1.09703261848338
500,4.1254325,-1.20836120578301
500,4.13028595,-1.22404667785041
500,4.1351394,-1.20364677202093
500,4.13999285,-1.1778555158685
500,4.1448463,-1.10078074572634
500,4.14969975,-0.965029368969697
500,4.1545532,-0.793937320429273
500,4.15940665,-0.654086266120962
500,4.1642601,-0.523134717429379
500,4.16911355,-0.401648452596763
500,4.173967,-0.335599023853206
500,4.17882045,-0.302377777014504
500,4.1836739,-0.246199184160143
500,4.18852735,-0.243952680267523
500,4.1933808,-0.209940609148845
500,4.19823425,-0.207903874956946
500,4.2030877,-0.175622224999542
500,4.20794115,-0.150647705670877
500,4.2127946,-0.126095396844023
500,4.21764805,-0.101873836927103
500,4.2225015,-0.0796136494970209
500,4.22735495,-0.0594821233872391
500,4.2322084,-0.0413410025573979
500,4.23706185,-0.0257521370935004
500,4.2419153,-0.0117512007888028
500,4.24676875,-0.00226205364500706
500,4.2516222,0.0126317593736227
500,4.25647565,0.0302451020750078
500,4.2613291,0.0481425952593049
500,4.26618255,0.0673232267440297
500,4.271036,0.0840953146462752
500,4.27588945,0.106533507925063
500,4.2807429,0.131500063653995
500,4.28559635,0.137749108039717
500,4.2904498,0.15588191740464
500,4.29530325,0.154453956229913
500,4.3001567,0.203176625220623
500,4.30501015,0.221095858026489
500,4.3098636,0.277061816338494
500,4.31471705,0.318070054438705
500,4.3195705,0.392676135530088
500,4.32442395,0.484943638763665
500,4.3292774,0.576383176410277
500,4.33413085,0.675558827631938
500,4.3389843,0.829006144627812
500,4.34383775,0.98353509007642
500,4.3486912,1.10437946889945
500,4.35354465,1.14654436926939
500,4.3583981,1.09128167748762
500,4.36325155,0.975374352763748
500,4.368105,0.953472252461139
500,4.37295845,0.968820652801768
500,4.3778119,1.01383590570932
500,4.38266535,1.10913587576753
500,4.3875188,1.14143367746066
500,4.39237225,1.17186472993423
500,4.3972257,1.17703986027476
500,4.40207915,1.18073034421244
500,4.4069326,1.1870307286259
500,4.41178605,1.1645401519041
500,4.4166395,1.14990705515216
500,4.42149295,1.11011136334404
500,4.4263464,0.985343996329006
500,4.43119985,0.954204919954512
500,4.4360533,0.947406981567706
500,4.44090675,1.01762202003223
500,4.4457602,1.09064258739763
500,4.45061365,1.16602394767287
500,4.4554671,1.1857885339319
500,4.46032055,1.18480698554733
500,4.465174,1.18588985378493
500,4.47002745,1.18472405536498
500,4.4748809,1.15949563753101
500,4.47973435,1.14721437397526
500,4.4845878,1.07066491775786
500,4.48944125,1.00755003761719
500,4.4942947,0.927525399288506
500,4.49914815,0.950260640456578
500,4.5040016,0.970302843470608
500,4.50885505,1.07932166782416
500,4.5137085,1.13057487413727
500,4.51856195,1.15187929779568
500,4.5234154,1.16283938508401
500,4.52826885,1.18453302602713
500,4.5331223,1.18103874065976
500,4.53797575,1.18055625817632
500,4.5428292,1.16807195523934
500,4.54768265,1.08206701086608
500,4.5525361,0.985367943594126
500,4.55738955,0.998948369528125
500,4.562243,0.942871424082826
500,4.56709645,0.947226130828468
500,4.5719499,1.07157928105422
500,4.57680335,1.11383554312828
500,4.5816568,1.14831107062337
500,4.58651025,1.18525883780369
500,4.5913637,1.18155663164343
500,4.59621715,1.18623193031611
500,4.6010706,1.18300596608586
500,4.60592405,1.18711458767365
500,4.6107775,1.13921549813204
500,4.61563095,1.0632162005472
500,4.6204844,0.975373648259567
500,4.62533785,0.938414360516065
500,4.6301913,0.941502262042497
500,4.63504475,1.00617151961954
500,4.6398982,1.13685563454661
500,4.64475165,1.14557766031674
500,4.6496051,1.19204382926781
500,4.65445855,1.18451613219115
500,4.659312,1.18876011199641
500,4.66416545,1.18251422313381
500,4.6690189,1.18374709791117
500,4.67387235,1.13240980891384
500,4.6787258,1.04839245844498
500,4.68357925,1.02545071760437
500,4.6884327,0.927878360219221
500,4.69328615,0.933632567156401
500,4.6981396,1.00139803209648
500,4.70299305,1.07535080970651
500,4.7078465,1.13909143274935
500,4.71269995,1.177693134269
500,4.7175534,1.18158144657816
500,4.72240685,1.18281423318989
500,4.7272603,1.18032920312392
500,4.73211375,1.17733871442294
500,4.7369672,1.15476599788371
500,4.74182065,1.12411468353938
500,4.7466741,0.984808794514393
500,4.75152755,0.939056289386864
500,4.756381,0.764113930173887
500,4.76123445,0.67589670057956
500,4.7660879,0.63456995805943
500,4.77094135,0.554747448212685
500,4.7757948,0.483125418803319
500,4.78064825,0.434623324015259
500,4.7855017,0.364698572250262
500,4.79035515,0.310453850622729
500,4.7952086,0.268163435345781
500,4.80006205,0.231483681244838
500,4.8049155,0.199328656107142
500,4.80976895,0.163687984648292
500,4.8146224,0.128110573449052
500,4.81947585,0.108525110321259
500,4.8243293,0.0959860464930178
500,4.82918275,0.0693695655550607
500,4.8340362,0.0709532729201135
500,4.83888965,0.0480517909653859
500,4.8437431,0.0314408857197572
500,4.84859655,0.0151908752573452
500,4.85345,-0.000821578027471751
